,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
305,305,Image of Cassette Player,Cassette Player,7614,tape player,848,0.18781187,CD player,485,0.08299266,cassette player,482,0.06808286,radio,754,0.03484307,desktop computer,527,0.030324686,cassette,481,0.02286364,loudspeaker,632,0.01682773,modem,662,0.010498714,switch,844,0.009748036,remote control,761,0.008905182
306,306,Image of Cassette Player,Cassette Player,4822,radio,754,0.10192084,Polaroid camera,732,0.07936775,tape player,848,0.07698971,cassette player,482,0.07062568,CD player,485,0.06279137,reflex camera,759,0.031268038,iPod,605,0.020117993,remote control,761,0.01403983,cassette,481,0.01391954,loudspeaker,632,0.011819408
307,307,Image of Cassette Player,Cassette Player,7745,CD player,485,0.19079395,tape player,848,0.10830351,radio,754,0.10625138,cassette player,482,0.06882142,cassette,481,0.01019606,printer,742,0.005894173,digital clock,530,0.003937697,modem,662,0.00355048,Polaroid camera,732,0.0033578374,notebook,681,0.0030857737
308,308,Image of Cassette Player,Cassette Player,3972,tape player,848,0.1685705,cassette,481,0.14480245,cassette player,482,0.1283796,buckle,464,0.021595994,iPod,605,0.011967973,Polaroid camera,732,0.007931532,modem,662,0.0058210646,CD player,485,0.00576217,cellular telephone,487,0.0054407883,digital watch,531,0.0047541806
309,309,Image of Cassette Player,Cassette Player,4303,cassette player,482,0.2324127,tape player,848,0.21605374,cassette,481,0.077743486,CD player,485,0.024914382,radio,754,0.02423511,loudspeaker,632,0.0046157017,digital clock,530,0.004151977,cellular telephone,487,0.0032568348,remote control,761,0.0027846573,iPod,605,0.0026775165
310,310,Image of Cassette Player,Cassette Player,2354,tape player,848,0.19381928,cassette,481,0.14847884,cassette player,482,0.14651875,CD player,485,0.033932816,radio,754,0.009265209,hard disc,592,0.0033380236,loudspeaker,632,0.0023385936,digital clock,530,0.001954736,screwdriver,784,0.0019124086,packet,692,0.0019035945
311,311,Image of Cassette Player,Cassette Player,2829,tape player,848,0.18347535,cassette player,482,0.11557809,radio,754,0.09273592,CD player,485,0.071847714,cassette,481,0.018405166,loudspeaker,632,0.015631624,iPod,605,0.008895398,analog clock,409,0.0053310897,digital clock,530,0.0040029814,desktop computer,527,0.0025827847
312,312,Image of Cassette Player,Cassette Player,1902,tape player,848,0.1900291,cassette player,482,0.15069003,cassette,481,0.114367135,CD player,485,0.059232537,radio,754,0.016242672,Polaroid camera,732,0.008188072,hard disc,592,0.007903327,iPod,605,0.0059045446,screwdriver,784,0.00274862,remote control,761,0.0024602572
313,313,Image of Cassette Player,Cassette Player,1830,CD player,485,0.19799478,tape player,848,0.15509202,radio,754,0.098,cassette player,482,0.059784908,cassette,481,0.014664693,desktop computer,527,0.01042551,loudspeaker,632,0.007364046,analog clock,409,0.002878787,hard disc,592,0.0026647581,home theater,598,0.002566547
314,314,Image of Cassette Player,Cassette Player,7700,projector,745,0.18226874,cassette,481,0.05354121,radio,754,0.047524434,cassette player,482,0.024914464,tape player,848,0.016736064,CD player,485,0.015463363,modem,662,0.014978219,cellular telephone,487,0.009848495,iPod,605,0.00838315,digital clock,530,0.0060349703
315,315,Image of Cassette Player,Cassette Player,3644,tape player,848,0.18733245,cassette player,482,0.18254025,radio,754,0.09436113,CD player,485,0.0753531,cassette,481,0.060886998,Polaroid camera,732,0.020660466,hard disc,592,0.0028933187,printer,742,0.0028651399,reflex camera,759,0.0027923689,iPod,605,0.0024345047
316,316,Image of Cassette Player,Cassette Player,2973,tape player,848,0.22043848,cassette player,482,0.1676288,cassette,481,0.0844071,CD player,485,0.07837678,radio,754,0.01658811,printer,742,0.01042755,scale,778,0.008562426,hand-held computer,590,0.008234302,modem,662,0.0043605794,digital clock,530,0.0042920443
317,317,Image of Cassette Player,Cassette Player,3123,tape player,848,0.105209485,CD player,485,0.07651948,cassette player,482,0.071192846,Polaroid camera,732,0.04092804,cassette,481,0.037433315,radio,754,0.032251105,home theater,598,0.005559156,loudspeaker,632,0.004620116,reflex camera,759,0.003070651,mailbox,637,0.0028283114
318,318,Image of Cassette Player,Cassette Player,8424,digital watch,531,0.06874544,cellular telephone,487,0.061398078,hand-held computer,590,0.04575435,stopwatch,826,0.03974526,switch,844,0.028002027,modem,662,0.018301172,radio,754,0.0138173485,tape player,848,0.011334502,digital clock,530,0.01083479,combination lock,507,0.008932238
319,319,Image of Cassette Player,Cassette Player,9546,desktop computer,527,0.27130714,radio,754,0.08689847,tape player,848,0.059939273,CD player,485,0.03296693,hard disc,592,0.029172381,cassette player,482,0.01779466,modem,662,0.01508772,space heater,811,0.0121795265,loudspeaker,632,0.011124878,microphone,650,0.009585559
320,320,Image of Cassette Player,Cassette Player,1127,tape player,848,0.1863623,cash machine,480,0.1625415,cassette player,482,0.12505952,CD player,485,0.029421683,radio,754,0.024219777,modem,662,0.015782148,hand-held computer,590,0.014024299,switch,844,0.01192492,cassette,481,0.009894342,digital clock,530,0.009847861
321,321,Image of Cassette Player,Cassette Player,3349,radio,754,0.113249026,loudspeaker,632,0.08570913,tape player,848,0.0690484,cassette player,482,0.0658959,CD player,485,0.054602977,projector,745,0.02231248,cassette,481,0.018255023,digital clock,530,0.0165685,analog clock,409,0.011776765,iPod,605,0.010054221
322,322,Image of Cassette Player,Cassette Player,5406,cassette,481,0.17212227,cassette player,482,0.09549617,tape player,848,0.0897688,cellular telephone,487,0.036410335,radio,754,0.026698802,CD player,485,0.0181108,remote control,761,0.017116206,loudspeaker,632,0.012969231,Polaroid camera,732,0.012435162,switch,844,0.0077305753
323,323,Image of Cassette Player,Cassette Player,2093,tape player,848,0.15870622,cassette player,482,0.13506253,cassette,481,0.07170244,printer,742,0.06932637,CD player,485,0.029271103,switch,844,0.026242565,toaster,859,0.023995299,projector,745,0.013305122,modem,662,0.01308961,photocopier,713,0.01213199
324,324,Image of Cassette Player,Cassette Player,8631,cassette player,482,0.27720287,tape player,848,0.23674673,cassette,481,0.15830395,CD player,485,0.0067968126,toaster,859,0.0034010636,radio,754,0.003079675,digital clock,530,0.002649528,iPod,605,0.002141697,cellular telephone,487,0.0017677041,Polaroid camera,732,0.0016035187
325,325,Image of Cassette Player,Cassette Player,8357,cassette player,482,0.16527048,cassette,481,0.1614252,tape player,848,0.10702258,CD player,485,0.029517235,radio,754,0.015208955,toaster,859,0.009515513,digital clock,530,0.002881758,space heater,811,0.0026498926,iPod,605,0.0024603538,loudspeaker,632,0.0020368807
326,326,Image of Cassette Player,Cassette Player,4519,tape player,848,0.18342651,cassette player,482,0.06716364,cellular telephone,487,0.052715834,modem,662,0.047614552,Polaroid camera,732,0.03606002,joystick,613,0.035691302,iPod,605,0.031606648,remote control,761,0.029376566,cassette,481,0.01899091,switch,844,0.01711436
327,327,Image of Cassette Player,Cassette Player,7239,digital clock,530,0.17061608,CD player,485,0.072395295,radio,754,0.054252915,iPod,605,0.030028757,cassette player,482,0.021735834,tape player,848,0.020449623,analog clock,409,0.019515298,wall clock,892,0.0110253105,safe,771,0.010744253,combination lock,507,0.0088929
328,328,Image of Cassette Player,Cassette Player,2162,tape player,848,0.14076984,cassette,481,0.1029115,cassette player,482,0.08704571,Polaroid camera,732,0.0757247,switch,844,0.022238173,pay-phone,707,0.019856514,hard disc,592,0.015726663,CD player,485,0.0149858,radio,754,0.013980771,iPod,605,0.0109545635
329,329,Image of Cassette Player,Cassette Player,1265,cassette player,482,0.30824745,tape player,848,0.29738554,cassette,481,0.111205705,printer,742,0.0049104476,toaster,859,0.0044342442,digital watch,531,0.0034424663,cellular telephone,487,0.0029855275,hard disc,592,0.0029345106,CD player,485,0.002519199,Polaroid camera,732,0.0018146596
330,330,Image of Cassette Player,Cassette Player,5832,cassette,481,0.23472357,cassette player,482,0.16230422,tape player,848,0.15356457,radio,754,0.0061455863,CD player,485,0.0056223357,disk brake,535,0.0011226311,buckle,464,0.0010006432,langur,374,0.0009860761,digital clock,530,0.0009838138,microphone,650,0.00096927176
331,331,Image of Cassette Player,Cassette Player,5528,tape player,848,0.16333692,radio,754,0.16190377,cassette player,482,0.12046541,cassette,481,0.07034426,CD player,485,0.065535925,Polaroid camera,732,0.008594029,iPod,605,0.006662811,sewing machine,786,0.006030029,loudspeaker,632,0.0054427367,joystick,613,0.005018364
332,332,Image of Cassette Player,Cassette Player,1867,tape player,848,0.099619016,radio,754,0.098552644,CD player,485,0.08943572,Polaroid camera,732,0.054888837,cassette player,482,0.049171425,oscilloscope,688,0.038217455,cash machine,480,0.023301672,cassette,481,0.007048855,desktop computer,527,0.006502701,joystick,613,0.0050694183
333,333,Image of Cassette Player,Cassette Player,1311,cassette player,482,0.14548749,tape player,848,0.10927542,radio,754,0.10125436,cassette,481,0.057016198,CD player,485,0.035280928,loudspeaker,632,0.029433358,Polaroid camera,732,0.014530106,digital clock,530,0.013677645,modem,662,0.012643871,safe,771,0.010360421
334,334,Image of Cassette Player,Cassette Player,8908,cash machine,480,0.10043644,hard disc,592,0.075956255,modem,662,0.06832423,tape player,848,0.050450146,switch,844,0.04183702,remote control,761,0.025603453,cassette player,482,0.020708963,printer,742,0.01754869,Polaroid camera,732,0.017515497,lighter,626,0.017044755
335,335,Image of Cassette Player,Cassette Player,1179,iPod,605,0.12516245,tape player,848,0.040135857,cassette player,482,0.027952608,cassette,481,0.023913292,magnetic compass,635,0.01762366,hard disc,592,0.017516924,cellular telephone,487,0.016357446,remote control,761,0.014366757,stopwatch,826,0.014232293,analog clock,409,0.01287992
336,336,Image of Cassette Player,Cassette Player,8192,tape player,848,0.19170421,cassette player,482,0.08104643,cassette,481,0.05605285,vending machine,886,0.038776904,hand-held computer,590,0.023557318,radio,754,0.02154858,CD player,485,0.018899444,parking meter,704,0.009548927,desktop computer,527,0.0053910743,oscilloscope,688,0.0044256314
337,337,Image of Cassette Player,Cassette Player,3782,cassette,481,0.21556538,cassette player,482,0.05664181,tape player,848,0.03645899,radio,754,0.0150785195,modem,662,0.012424511,hand-held computer,590,0.010261362,safe,771,0.009305899,switch,844,0.0076732216,digital clock,530,0.0065925177,stopwatch,826,0.006253816
338,338,Image of Cassette Player,Cassette Player,6348,modem,662,0.10606617,desktop computer,527,0.101809636,hard disc,592,0.09046888,tape player,848,0.023583554,notebook,681,0.020863928,CD player,485,0.020708602,printer,742,0.018194534,switch,844,0.017426988,remote control,761,0.016830757,space heater,811,0.015387606
339,339,Image of Cassette Player,Cassette Player,7648,cassette,481,0.27295068,tape player,848,0.13053069,cassette player,482,0.12279086,radio,754,0.0185849,iPod,605,0.010403486,CD player,485,0.006833387,mouse,673,0.0037818854,digital clock,530,0.0036039455,loudspeaker,632,0.0033802541,reflex camera,759,0.0029968761
340,340,Image of Cassette Player,Cassette Player,8823,projector,745,0.126077,radio,754,0.094413176,iPod,605,0.0696695,cellular telephone,487,0.044316027,tape player,848,0.035124496,cassette player,482,0.022402896,CD player,485,0.021662377,cassette,481,0.021228096,hand-held computer,590,0.018861838,Polaroid camera,732,0.015304257
341,341,Image of Cassette Player,Cassette Player,4344,iPod,605,0.13868348,loudspeaker,632,0.09599886,radio,754,0.06509912,cassette player,482,0.046599798,tape player,848,0.043517966,CD player,485,0.025908023,desktop computer,527,0.015189244,Polaroid camera,732,0.010241064,remote control,761,0.010052821,cassette,481,0.009552579
342,342,Image of Cassette Player,Cassette Player,6122,radio,754,0.05414951,oscilloscope,688,0.05177654,monitor,664,0.033886753,screen,782,0.02898059,reflex camera,759,0.022896836,hand-held computer,590,0.02048967,loudspeaker,632,0.019630399,switch,844,0.01707602,modem,662,0.015785867,tape player,848,0.014494871
343,343,Image of Cassette Player,Cassette Player,9073,tape player,848,0.20871231,cassette player,482,0.14696549,CD player,485,0.10011238,radio,754,0.03867528,cassette,481,0.03431227,printer,742,0.022494908,toaster,859,0.019639222,photocopier,713,0.005074223,digital clock,530,0.0032985455,Polaroid camera,732,0.003201667
344,344,Image of Cassette Player,Cassette Player,7277,cassette player,482,0.17094176,tape player,848,0.10121572,cassette,481,0.057583157,projector,745,0.0555248,switch,844,0.0354003,radio,754,0.025520358,CD player,485,0.018992357,Polaroid camera,732,0.011918582,digital clock,530,0.008658259,safe,771,0.006778263
345,345,Image of Cassette Player,Cassette Player,1640,tape player,848,0.24530196,cassette player,482,0.12582557,cassette,481,0.050497245,CD player,485,0.013895954,modem,662,0.011542622,printer,742,0.011220909,radio,754,0.008496373,hard disc,592,0.008117638,cellular telephone,487,0.00583608,hand-held computer,590,0.003995194
346,346,Image of Cassette Player,Cassette Player,2639,television,851,0.09687176,Polaroid camera,732,0.03270729,tape player,848,0.031801745,cassette player,482,0.031626947,cassette,481,0.027795281,iPod,605,0.027645718,screen,782,0.025622007,monitor,664,0.023078857,hand-held computer,590,0.021750962,modem,662,0.014911229
347,347,Image of Cassette Player,Cassette Player,3137,CD player,485,0.15340891,tape player,848,0.12241275,cassette player,482,0.090637594,radio,754,0.08412125,cassette,481,0.026905583,loudspeaker,632,0.008895932,mailbox,637,0.008444103,switch,844,0.008146713,analog clock,409,0.0040112664,desktop computer,527,0.0030348522
348,348,Image of Cassette Player,Cassette Player,1912,cash machine,480,0.13452075,tape player,848,0.10819875,cassette player,482,0.06644983,mailbox,637,0.058111742,slot,800,0.02214223,cassette,481,0.01771584,carpenter's kit,477,0.0143523,pay-phone,707,0.011765925,gas pump,571,0.011295107,safe,771,0.011103616
349,349,Image of Cassette Player,Cassette Player,5091,tape player,848,0.19230922,cassette,481,0.1627144,cassette player,482,0.1248075,CD player,485,0.011196031,radio,754,0.00457546,iPod,605,0.0039787507,wallet,893,0.0023567935,digital clock,530,0.002218967,hard disc,592,0.002107562,notebook,681,0.0020918748
350,350,Image of Cassette Player,Cassette Player,9691,tape player,848,0.06681425,CD player,485,0.055951584,cassette player,482,0.052127793,joystick,613,0.041320886,Polaroid camera,732,0.03262939,dial telephone,528,0.027608115,radio,754,0.025678653,cassette,481,0.020069344,cellular telephone,487,0.019980067,remote control,761,0.018330427
351,351,Image of Cassette Player,Cassette Player,5587,digital watch,531,0.061451733,CD player,485,0.060619745,Polaroid camera,732,0.05637932,buckle,464,0.03411336,tape player,848,0.032537166,cassette player,482,0.02730666,printer,742,0.025863202,iPod,605,0.021396223,reflex camera,759,0.021276163,loudspeaker,632,0.011689805
352,352,Image of Cassette Player,Cassette Player,8685,tape player,848,0.14500098,cassette player,482,0.09442748,radio,754,0.080996275,cassette,481,0.049883228,CD player,485,0.039051767,reflex camera,759,0.009599956,Polaroid camera,732,0.009294653,switch,844,0.0030723382,toaster,859,0.0029384822,ballpoint,418,0.0029211862
353,353,Image of Cassette Player,Cassette Player,5873,tape player,848,0.16747904,cassette player,482,0.070486404,cassette,481,0.052710578,space heater,811,0.026553335,remote control,761,0.014940724,switch,844,0.012957381,CD player,485,0.011141475,toaster,859,0.010541105,printer,742,0.009059333,wallet,893,0.008389143
354,354,Image of Cassette Player,Cassette Player,3024,tape player,848,0.28721097,cassette player,482,0.12381988,cassette,481,0.025282701,modem,662,0.020282587,switch,844,0.017727736,CD player,485,0.014595225,radio,754,0.008120843,spotted salamander,28,0.0068063517,Polaroid camera,732,0.0065637296,digital clock,530,0.0048885383
355,355,Image of Cassette Player,Cassette Player,3891,cassette player,482,0.23321408,tape player,848,0.1731812,CD player,485,0.033703562,cassette,481,0.031712122,cellular telephone,487,0.008599536,space heater,811,0.008528911,digital clock,530,0.007498317,radio,754,0.007284033,hand-held computer,590,0.00655621,loudspeaker,632,0.0037479142
356,356,Image of Cassette Player,Cassette Player,4397,radio,754,0.13399082,tape player,848,0.115997,cassette player,482,0.10789499,cassette,481,0.08505003,CD player,485,0.020211674,Polaroid camera,732,0.011772812,television,851,0.0069973217,loudspeaker,632,0.0042472123,space heater,811,0.0039979327,digital clock,530,0.0028376244
357,357,Image of Cassette Player,Cassette Player,9751,tape player,848,0.42342085,cassette player,482,0.2215074,cassette,481,0.06565511,CD player,485,0.019918485,Polaroid camera,732,0.004598645,radio,754,0.0045067794,printer,742,0.0039678877,magnetic compass,635,0.0024117508,toaster,859,0.0016969758,carpenter's kit,477,0.0013229264
358,358,Image of Cassette Player,Cassette Player,4382,tape player,848,0.24618772,cassette player,482,0.109521315,CD player,485,0.071571186,cassette,481,0.026472518,mailbox,637,0.025087386,radio,754,0.02432344,modem,662,0.014881849,hard disc,592,0.012197105,desktop computer,527,0.008811043,cash machine,480,0.0062765456
359,359,Image of Cassette Player,Cassette Player,1089,tape player,848,0.2715418,cassette player,482,0.13861124,CD player,485,0.07525371,radio,754,0.045928597,switch,844,0.038877632,joystick,613,0.017634606,cassette,481,0.015682284,remote control,761,0.01400054,vending machine,886,0.008090571,loudspeaker,632,0.007824488
360,360,Image of Cassette Player,Cassette Player,1771,space heater,811,0.037643533,tape player,848,0.031829316,cassette player,482,0.025701849,loudspeaker,632,0.017034028,folding chair,559,0.015701337,radio,754,0.014130138,cellular telephone,487,0.013655036,Polaroid camera,732,0.0123545835,stove,827,0.011755869,fire screen,556,0.011328718
361,361,Image of Cassette Player,Cassette Player,9260,projector,745,0.17047712,cassette,481,0.096163996,radio,754,0.09614576,tape player,848,0.06332233,cassette player,482,0.05189707,pencil sharpener,710,0.0249124,CD player,485,0.013926196,modem,662,0.013924377,Polaroid camera,732,0.013361746,space heater,811,0.00813251
362,362,Image of Cassette Player,Cassette Player,1281,combination lock,507,0.1694472,safe,771,0.10332147,switch,844,0.09986764,cassette,481,0.029084599,Polaroid camera,732,0.021937026,tape player,848,0.021772305,wall clock,892,0.016514337,cassette player,482,0.013012175,reflex camera,759,0.0073844744,modem,662,0.006761305
363,363,Image of Cassette Player,Cassette Player,1280,tape player,848,0.12122368,CD player,485,0.11324182,cassette player,482,0.0704715,radio,754,0.048784126,Polaroid camera,732,0.013877937,cassette,481,0.013567927,toaster,859,0.009331233,printer,742,0.008381723,space heater,811,0.005505256,loudspeaker,632,0.0041126166
364,364,Image of Cassette Player,Cassette Player,7543,remote control,761,0.10181549,radio,754,0.0841781,switch,844,0.07690107,cassette player,482,0.04038919,tape player,848,0.039113805,CD player,485,0.030172732,cellular telephone,487,0.014762397,loudspeaker,632,0.012274249,digital clock,530,0.008789531,analog clock,409,0.0065735234
365,365,Image of Cassette Player,Cassette Player,1232,tape player,848,0.13521805,cassette player,482,0.12174175,cassette,481,0.10447172,radio,754,0.099158205,CD player,485,0.02938238,Polaroid camera,732,0.014338054,reflex camera,759,0.0094597,loudspeaker,632,0.008435382,digital clock,530,0.0078973705,hand-held computer,590,0.0055008056
366,366,Image of Cassette Player,Cassette Player,7238,CD player,485,0.14262909,tape player,848,0.10602114,printer,742,0.100278296,cassette player,482,0.0793332,cassette,481,0.07862538,photocopier,713,0.03324227,hard disc,592,0.03256193,Polaroid camera,732,0.015558625,iPod,605,0.00542954,wallet,893,0.004929202
367,367,Image of Cassette Player,Cassette Player,5256,cassette,481,0.17638037,cassette player,482,0.1439938,tape player,848,0.12795572,CD player,485,0.044244986,cellular telephone,487,0.035929333,hard disc,592,0.030230355,printer,742,0.024972614,modem,662,0.017653586,remote control,761,0.008740514,iPod,605,0.008739522
368,368,Image of Cassette Player,Cassette Player,7848,cassette,481,0.2173985,cassette player,482,0.1878067,tape player,848,0.14990336,CD player,485,0.025468297,Polaroid camera,732,0.019163232,loudspeaker,632,0.016244179,radio,754,0.009008103,cellular telephone,487,0.006589369,hard disc,592,0.003627407,reflex camera,759,0.0029704212
369,369,Image of Cassette Player,Cassette Player,4828,cassette,481,0.4008292,cassette player,482,0.030659413,tape player,848,0.028977629,chiffonier,493,0.004690867,chest,492,0.004302037,wallet,893,0.0026214342,Polaroid camera,732,0.0019014463,file,553,0.0016506845,crate,519,0.0015348247,wardrobe,894,0.0015325217
370,370,Image of Cassette Player,Cassette Player,5533,tape player,848,0.23477314,cassette player,482,0.16433991,radio,754,0.053747416,CD player,485,0.032408103,cassette,481,0.031155273,modem,662,0.008927942,reflex camera,759,0.0070336564,Polaroid camera,732,0.0044302596,loudspeaker,632,0.0040786406,digital clock,530,0.0030843338
371,371,Image of Cassette Player,Cassette Player,4791,CD player,485,0.20187399,tape player,848,0.12839279,cassette player,482,0.10029639,cassette,481,0.017909886,Polaroid camera,732,0.013457166,radio,754,0.012692141,hard disc,592,0.006952047,book jacket,921,0.005548024,iPod,605,0.004821447,carpenter's kit,477,0.0025051273
372,372,Image of Cassette Player,Cassette Player,6402,tape player,848,0.19486746,cassette player,482,0.15065257,cassette,481,0.07293599,cellular telephone,487,0.02024722,reflex camera,759,0.008746658,CD player,485,0.007456999,modem,662,0.006670078,digital watch,531,0.006418327,switch,844,0.006076282,radio,754,0.005393768
373,373,Image of Cassette Player,Cassette Player,5828,cassette,481,0.15806986,radio,754,0.15463364,tape player,848,0.100065276,cassette player,482,0.09432006,television,851,0.009517753,doormat,539,0.009323776,hand-held computer,590,0.004850724,loudspeaker,632,0.0043768166,accordion,401,0.0038521027,screwdriver,784,0.0036051634
374,374,Image of Cassette Player,Cassette Player,8309,tape player,848,0.30989742,cassette player,482,0.30357915,CD player,485,0.04760394,printer,742,0.017288793,Polaroid camera,732,0.01697964,radio,754,0.014920952,cassette,481,0.013810007,modem,662,0.009637784,digital clock,530,0.007575862,cellular telephone,487,0.006262028
375,375,Image of Cassette Player,Cassette Player,3680,tape player,848,0.21861242,cassette player,482,0.15785733,cassette,481,0.08584753,radio,754,0.0154981045,CD player,485,0.014644192,digital clock,530,0.0055496627,iPod,605,0.0046407576,Polaroid camera,732,0.0033405665,digital watch,531,0.0030196821,cellular telephone,487,0.0028735197
376,376,Image of Cassette Player,Cassette Player,9448,iPod,605,0.4205958,Polaroid camera,732,0.06822101,tape player,848,0.025793158,remote control,761,0.022771783,cassette,481,0.021141455,cassette player,482,0.016678315,switch,844,0.016391098,pencil sharpener,710,0.015306281,modem,662,0.014305817,cellular telephone,487,0.01006504
377,377,Image of Cassette Player,Cassette Player,3268,tape player,848,0.21252243,cassette player,482,0.101716414,cassette,481,0.058045074,radio,754,0.053787302,projector,745,0.024726423,CD player,485,0.021307198,Polaroid camera,732,0.020256447,loudspeaker,632,0.007090623,television,851,0.0066159857,digital clock,530,0.005638819
378,378,Image of Cassette Player,Cassette Player,1176,Polaroid camera,732,0.14126664,tape player,848,0.028793229,CD player,485,0.027535705,radio,754,0.024652418,hand-held computer,590,0.020024586,cassette player,482,0.016168565,hard disc,592,0.015947636,cellular telephone,487,0.015619008,notebook,681,0.01513017,printer,742,0.0141114285
379,379,Image of Cassette Player,Cassette Player,3822,cassette player,482,0.072056815,tape player,848,0.06332602,hand-held computer,590,0.04211061,television,851,0.035463765,cassette,481,0.02080583,joystick,613,0.018873759,Polaroid camera,732,0.018516453,screen,782,0.014702805,CD player,485,0.0141271595,oscilloscope,688,0.013388066
380,380,Image of Cassette Player,Cassette Player,8495,scale,778,0.13528495,cellular telephone,487,0.117618054,remote control,761,0.06292168,safe,771,0.06087062,iPod,605,0.024067486,hand-held computer,590,0.023024874,modem,662,0.019913135,switch,844,0.013923361,printer,742,0.013704821,radio,754,0.010831083
381,381,Image of Cassette Player,Cassette Player,4679,tape player,848,0.16273446,radio,754,0.128775,cassette player,482,0.10922448,CD player,485,0.059590116,cassette,481,0.018325279,Polaroid camera,732,0.010369769,desktop computer,527,0.008876785,loudspeaker,632,0.007044094,stove,827,0.004458849,projector,745,0.0036252588
382,382,Image of Cassette Player,Cassette Player,8308,radio,754,0.13879503,tape player,848,0.1329118,cassette player,482,0.10344915,CD player,485,0.07157704,cassette,481,0.020615082,iPod,605,0.019035203,modem,662,0.005433441,cellular telephone,487,0.0046668635,loudspeaker,632,0.0045421007,hard disc,592,0.0040968
383,383,Image of Cassette Player,Cassette Player,8498,cassette,481,0.26923737,tape player,848,0.21168415,cassette player,482,0.19067423,radio,754,0.007458057,CD player,485,0.0039760317,modem,662,0.0031968746,Polaroid camera,732,0.0028239563,switch,844,0.0027463292,digital clock,530,0.0021681334,screwdriver,784,0.0016081542
384,384,Image of Cassette Player,Cassette Player,8746,tape player,848,0.13153394,cassette player,482,0.116698645,CD player,485,0.056872994,radio,754,0.038719855,cassette,481,0.023781534,projector,745,0.009585306,printer,742,0.00796288,laptop,620,0.0060720625,digital clock,530,0.0060062534,hard disc,592,0.005779178
385,385,Image of Cassette Player,Cassette Player,3071,tape player,848,0.17173672,radio,754,0.08704288,cassette player,482,0.08693819,cassette,481,0.074345134,CD player,485,0.07230076,Polaroid camera,732,0.032620545,home theater,598,0.0033922282,reflex camera,759,0.0025824807,loudspeaker,632,0.002493862,printer,742,0.0021720417
386,386,Image of Cassette Player,Cassette Player,3442,tape player,848,0.12642473,cassette player,482,0.072216816,radio,754,0.07086208,oscilloscope,688,0.056655522,switch,844,0.036801927,CD player,485,0.015640272,vending machine,886,0.015005731,remote control,761,0.0143950675,hand-held computer,590,0.012837149,cassette,481,0.01274398
387,387,Image of Cassette Player,Cassette Player,4141,CD player,485,0.35698152,tape player,848,0.09054887,radio,754,0.07330431,cassette player,482,0.037544515,loudspeaker,632,0.0066682016,desktop computer,527,0.006168466,cassette,481,0.005521484,mailbox,637,0.0044233357,iPod,605,0.0035559603,grille,581,0.003418982
388,388,Image of Cassette Player,Cassette Player,2525,switch,844,0.23153123,radio,754,0.06087224,tape player,848,0.03191067,safe,771,0.02342008,cassette player,482,0.020606255,oscilloscope,688,0.020154377,gas pump,571,0.019445667,pay-phone,707,0.018977346,cash machine,480,0.017166907,espresso maker,550,0.01643498
389,389,Image of Cassette Player,Cassette Player,5586,cassette player,482,0.16819002,tape player,848,0.11184266,cassette,481,0.044891987,toaster,859,0.035502933,iPod,605,0.024819719,CD player,485,0.021409504,radio,754,0.01672932,modem,662,0.014761787,printer,742,0.01274579,space heater,811,0.0060173674
390,390,Image of Cassette Player,Cassette Player,5519,tape player,848,0.1462866,cassette player,482,0.13763563,radio,754,0.11469285,CD player,485,0.046786383,cassette,481,0.02157246,Polaroid camera,732,0.013219466,space heater,811,0.00644682,loudspeaker,632,0.003095818,projector,745,0.0030445508,reflex camera,759,0.0026085766
391,391,Image of Cassette Player,Cassette Player,3177,tape player,848,0.35723442,cassette player,482,0.26679614,CD player,485,0.025263172,cassette,481,0.022578996,radio,754,0.011408804,cellular telephone,487,0.008781259,lighter,626,0.0033770623,remote control,761,0.0030609996,digital clock,530,0.002646607,centipede,79,0.0025469204
392,392,Image of Cassette Player,Cassette Player,7176,tape player,848,0.2846455,cassette player,482,0.20139317,cash machine,480,0.120465465,cassette,481,0.031465646,CD player,485,0.022481125,modem,662,0.008716965,radio,754,0.0083521055,switch,844,0.0065109315,printer,742,0.0043458524,vending machine,886,0.0038755555
393,393,Image of Cassette Player,Cassette Player,6874,loudspeaker,632,0.07644394,radio,754,0.066418946,CD player,485,0.033602457,tape player,848,0.025864387,cassette player,482,0.013568838,desktop computer,527,0.013092472,seat belt,785,0.0119712865,cassette,481,0.011026208,iPod,605,0.010262141,projector,745,0.010171229
394,394,Image of Cassette Player,Cassette Player,3627,radio,754,0.17682603,tape player,848,0.062119182,projector,745,0.040565554,loudspeaker,632,0.033789944,cassette player,482,0.027633455,Polaroid camera,732,0.024351412,CD player,485,0.016980529,switch,844,0.011521013,reflex camera,759,0.0114021115,oscilloscope,688,0.011340374
395,395,Image of Cassette Player,Cassette Player,9206,cassette,481,0.31805885,cassette player,482,0.12923607,tape player,848,0.12667142,CD player,485,0.014865826,Polaroid camera,732,0.006969119,modem,662,0.0055620694,hard disc,592,0.0055118715,printer,742,0.004625064,radio,754,0.0037250915,digital clock,530,0.0030003397
