,case_number,prompt,label_str,evaluation_seed,category_top1,index_top1,scores_top1,category_top2,index_top2,scores_top2,category_top3,index_top3,scores_top3,category_top4,index_top4,scores_top4,category_top5,index_top5,scores_top5,category_top6,index_top6,scores_top6,category_top7,index_top7,scores_top7,category_top8,index_top8,scores_top8,category_top9,index_top9,scores_top9,category_top10,index_top10,scores_top10
185,185,Image of Cassette Player,Cassette Player,8775,tape player,848,0.090361945,cassette player,482,0.07849625,mailbox,637,0.059762634,CD player,485,0.051275145,cassette,481,0.021129105,digital clock,530,0.016206684,television,851,0.012223951,radio,754,0.010772412,ashcan,412,0.008290558,printer,742,0.0076760687
186,186,Image of Cassette Player,Cassette Player,7326,tape player,848,0.25472096,cassette player,482,0.19767295,cassette,481,0.07021591,CD player,485,0.043761887,radio,754,0.024676586,mailbox,637,0.0059760464,loudspeaker,632,0.0020187534,cash machine,480,0.0017684166,entertainment center,548,0.0016962766,home theater,598,0.001564789
187,187,Image of Cassette Player,Cassette Player,2449,tape player,848,0.12282417,cassette player,482,0.050771575,ballpoint,418,0.04161352,carpenter's kit,477,0.033516083,radio,754,0.0311642,CD player,485,0.024716565,fountain pen,563,0.018281978,cash machine,480,0.01749166,cellular telephone,487,0.010901959,switch,844,0.010652457
188,188,Image of Cassette Player,Cassette Player,5512,cassette player,482,0.2546023,tape player,848,0.13085185,cassette,481,0.062713,CD player,485,0.040978536,radio,754,0.03040556,space heater,811,0.015359918,modem,662,0.007032264,digital clock,530,0.006830679,hard disc,592,0.0067398027,microphone,650,0.005545554
189,189,Image of Cassette Player,Cassette Player,4437,radio,754,0.26180035,CD player,485,0.13924202,tape player,848,0.053197682,cassette player,482,0.040981103,loudspeaker,632,0.024448756,cassette,481,0.008478455,fire screen,556,0.005456874,home theater,598,0.0041863373,microphone,650,0.0023782966,analog clock,409,0.0021965338
190,190,Image of Cassette Player,Cassette Player,7936,cassette player,482,0.28302202,tape player,848,0.24636288,cassette,481,0.06035819,radio,754,0.053809084,CD player,485,0.03608396,hand-held computer,590,0.006562257,remote control,761,0.0062297992,space heater,811,0.0052544405,printer,742,0.0047860434,ping-pong ball,722,0.0038730071
191,191,Image of Cassette Player,Cassette Player,7061,tape player,848,0.24331391,cassette player,482,0.121833496,CD player,485,0.08557077,radio,754,0.07654069,cassette,481,0.0147756785,loudspeaker,632,0.010723242,desktop computer,527,0.010661915,cash machine,480,0.007872863,hard disc,592,0.0055364887,digital clock,530,0.005358436
192,192,Image of Cassette Player,Cassette Player,3191,tape player,848,0.07235941,mailbox,637,0.06036105,envelope,549,0.053773034,carton,478,0.045845702,cassette player,482,0.037491698,modem,662,0.035511274,CD player,485,0.026510004,cassette,481,0.017076543,cash machine,480,0.014851906,switch,844,0.011478441
193,193,Image of Cassette Player,Cassette Player,9010,tape player,848,0.24136204,cassette player,482,0.11539066,cassette,481,0.034675814,Polaroid camera,732,0.030751025,radio,754,0.025827479,vending machine,886,0.02334923,CD player,485,0.012486983,safe,771,0.01137893,switch,844,0.0113707585,digital clock,530,0.010460565
194,194,Image of Cassette Player,Cassette Player,6194,tape player,848,0.20562918,cassette player,482,0.16678242,CD player,485,0.05437152,radio,754,0.03914607,cassette,481,0.037150357,loudspeaker,632,0.0027844547,wardrobe,894,0.001780622,digital clock,530,0.0016291827,analog clock,409,0.0014742004,entertainment center,548,0.0014028304
195,195,Image of Cassette Player,Cassette Player,1236,tape player,848,0.14541405,cassette player,482,0.10781818,CD player,485,0.08126118,radio,754,0.05915735,desktop computer,527,0.044233683,cassette,481,0.016730795,mailbox,637,0.016547443,cash machine,480,0.014158709,microwave,651,0.009904591,television,851,0.009788253
196,196,Image of Cassette Player,Cassette Player,3470,radio,754,0.27900732,CD player,485,0.106358536,tape player,848,0.0905273,cassette player,482,0.053765986,cassette,481,0.00853941,loudspeaker,632,0.0059455466,home theater,598,0.0036171332,mailbox,637,0.003194192,window screen,904,0.0026358932,desktop computer,527,0.0024777565
197,197,Image of Cassette Player,Cassette Player,1687,tape player,848,0.23926353,cassette player,482,0.1354095,cassette,481,0.07067309,CD player,485,0.02156025,radio,754,0.019699166,projector,745,0.010956996,desktop computer,527,0.0061514433,modem,662,0.004417804,cash machine,480,0.0037835005,loudspeaker,632,0.003257795
198,198,Image of Cassette Player,Cassette Player,7110,radio,754,0.10500203,CD player,485,0.06927785,tape player,848,0.06463394,cassette player,482,0.05274222,cassette,481,0.016758455,Polaroid camera,732,0.010407696,loudspeaker,632,0.0033267478,digital clock,530,0.0022866488,modem,662,0.002035085,reflex camera,759,0.0019908608
199,199,Image of Cassette Player,Cassette Player,1534,Polaroid camera,732,0.052276637,tape player,848,0.039049022,radio,754,0.03151948,cassette player,482,0.024056152,CD player,485,0.021077473,printer,742,0.016865825,loudspeaker,632,0.014898387,cash machine,480,0.0105835255,cassette,481,0.010467531,projector,745,0.009996326
200,200,Image of Cassette Player,Cassette Player,6587,tape player,848,0.14812529,cassette player,482,0.13501117,CD player,485,0.12549621,cassette,481,0.08507239,radio,754,0.02175139,digital clock,530,0.012782998,modem,662,0.0064085606,packet,692,0.004298132,iPod,605,0.0033072564,loudspeaker,632,0.003304327
201,201,Image of Cassette Player,Cassette Player,3854,radio,754,0.34200594,loudspeaker,632,0.058786985,switch,844,0.029451938,tape player,848,0.023020798,cassette player,482,0.017071024,analog clock,409,0.0152363945,digital clock,530,0.013293658,television,851,0.00974511,reflex camera,759,0.00807873,CD player,485,0.005270671
202,202,Image of Cassette Player,Cassette Player,1278,radio,754,0.16902475,tape player,848,0.088361815,cassette player,482,0.07533678,CD player,485,0.022059316,loudspeaker,632,0.008937905,cassette,481,0.007557005,space heater,811,0.0048820795,radiator,753,0.0035787981,digital clock,530,0.0025447435,window screen,904,0.00216934
203,203,Image of Cassette Player,Cassette Player,8654,cassette,481,0.14529242,cassette player,482,0.12723158,tape player,848,0.11818833,radio,754,0.02748181,Polaroid camera,732,0.012980343,CD player,485,0.009184433,mailbox,637,0.0030789021,sliding door,799,0.0026613253,home theater,598,0.0026175117,loudspeaker,632,0.0024552832
204,204,Image of Cassette Player,Cassette Player,5505,tape player,848,0.13078535,CD player,485,0.10895096,cassette player,482,0.082716845,desktop computer,527,0.07864825,notebook,681,0.03017156,cassette,481,0.022709316,radio,754,0.021161037,hard disc,592,0.016354676,printer,742,0.01176722,laptop,620,0.011583693
205,205,Image of Cassette Player,Cassette Player,2117,radio,754,0.1364591,safe,771,0.073755264,projector,745,0.05889122,cassette player,482,0.040900696,tape player,848,0.03764183,CD player,485,0.03547524,loudspeaker,632,0.020703958,Polaroid camera,732,0.020014059,cassette,481,0.015156916,switch,844,0.012202328
206,206,Image of Cassette Player,Cassette Player,4725,tape player,848,0.15965638,CD player,485,0.11051611,radio,754,0.10506216,cassette player,482,0.098610476,desktop computer,527,0.015839508,cassette,481,0.010850746,loudspeaker,632,0.008514531,space heater,811,0.008241518,oscilloscope,688,0.0063888077,digital clock,530,0.0047526467
207,207,Image of Cassette Player,Cassette Player,5341,cash machine,480,0.20469701,CD player,485,0.019322079,desktop computer,527,0.010267257,television,851,0.009539825,mailbox,637,0.00695216,wall clock,892,0.006431086,cassette player,482,0.0060932343,switch,844,0.0055318475,medicine chest,648,0.0052710366,vending machine,886,0.004947601
208,208,Image of Cassette Player,Cassette Player,6780,cassette,481,0.27829802,tape player,848,0.13075761,cassette player,482,0.11887424,cellular telephone,487,0.023001457,CD player,485,0.012742103,hard disc,592,0.006979605,projector,745,0.0061801877,iPod,605,0.0054815314,remote control,761,0.0046722097,Polaroid camera,732,0.0043273657
209,209,Image of Cassette Player,Cassette Player,5621,CD player,485,0.17575775,tape player,848,0.10538614,cassette player,482,0.055172775,radio,754,0.042230383,cassette,481,0.03132626,Polaroid camera,732,0.01869444,modem,662,0.007775124,digital clock,530,0.0030500856,lens cap,622,0.0030135193,hard disc,592,0.00289406
210,210,Image of Cassette Player,Cassette Player,1575,CD player,485,0.21379836,tape player,848,0.08958309,radio,754,0.066200264,cassette player,482,0.035251744,wall clock,892,0.014103799,mailbox,637,0.013455316,cassette,481,0.013251724,wardrobe,894,0.011138135,digital clock,530,0.008896759,loudspeaker,632,0.008015137
211,211,Image of Cassette Player,Cassette Player,7350,tape player,848,0.19975261,cassette player,482,0.14494202,CD player,485,0.11095749,radio,754,0.07111251,cash machine,480,0.029914938,cassette,481,0.009951087,analog clock,409,0.007453677,desktop computer,527,0.0050666486,digital clock,530,0.0048455074,television,851,0.0042818896
212,212,Image of Cassette Player,Cassette Player,2994,tape player,848,0.33816853,cassette player,482,0.19862789,CD player,485,0.04205644,cassette,481,0.02268339,radio,754,0.015574244,cash machine,480,0.006599092,loudspeaker,632,0.0058108754,printer,742,0.004018908,entertainment center,548,0.0026839748,digital clock,530,0.00268157
213,213,Image of Cassette Player,Cassette Player,6138,CD player,485,0.050638113,cassette player,482,0.046256274,loudspeaker,632,0.042673055,radio,754,0.04204526,tape player,848,0.04145907,safe,771,0.030072568,cassette,481,0.027790079,digital clock,530,0.024950929,analog clock,409,0.009762974,iPod,605,0.0073948754
214,214,Image of Cassette Player,Cassette Player,4118,ballpoint,418,0.032293286,modem,662,0.02839543,binder,446,0.025350213,hard disc,592,0.023952683,fountain pen,563,0.022016155,carpenter's kit,477,0.02190626,guillotine,583,0.021326521,printer,742,0.018845558,photocopier,713,0.01765864,chest,492,0.015802741
215,215,Image of Cassette Player,Cassette Player,3201,packet,692,0.11430398,space heater,811,0.09319517,tape player,848,0.05724156,radio,754,0.03318114,cassette player,482,0.031901862,cassette,481,0.026767394,CD player,485,0.022369042,projector,745,0.011865409,desktop computer,527,0.009573888,hard disc,592,0.009484592
216,216,Image of Cassette Player,Cassette Player,9733,tape player,848,0.15988198,cassette player,482,0.13203825,cassette,481,0.0693651,modem,662,0.04208141,remote control,761,0.025214838,radio,754,0.011697722,hard disc,592,0.011160807,space heater,811,0.007493331,digital clock,530,0.006399049,iPod,605,0.0051102187
217,217,Image of Cassette Player,Cassette Player,1238,tape player,848,0.18005565,cassette player,482,0.15494938,CD player,485,0.10698423,radio,754,0.02214588,cassette,481,0.017249713,printer,742,0.0054749437,desktop computer,527,0.0042068847,loudspeaker,632,0.0036755744,chiffonier,493,0.0027597512,chest,492,0.0025943902
218,218,Image of Cassette Player,Cassette Player,4973,tape player,848,0.15927462,radio,754,0.124934554,CD player,485,0.11851634,cassette player,482,0.08923622,cassette,481,0.033396807,loudspeaker,632,0.007972533,analog clock,409,0.0042224075,digital clock,530,0.0024337845,reflex camera,759,0.0020248655,iPod,605,0.0017068435
219,219,Image of Cassette Player,Cassette Player,5874,CD player,485,0.25626305,tape player,848,0.12829275,cassette player,482,0.10179267,radio,754,0.03334966,cassette,481,0.011831804,printer,742,0.006704252,home theater,598,0.0033086927,loudspeaker,632,0.0032981073,cash machine,480,0.0026283206,entertainment center,548,0.0021037369
220,220,Image of Cassette Player,Cassette Player,3435,comic book,917,0.20539308,book jacket,921,0.065972105,buckle,464,0.05667038,tray,868,0.021798385,wallet,893,0.014809297,cassette,481,0.012670803,pillow,721,0.011818805,packet,692,0.011455663,jersey,610,0.010963723,gondola,576,0.010876593
221,221,Image of Cassette Player,Cassette Player,6741,bearskin,439,0.11806218,holster,597,0.048167735,buckle,464,0.04767292,pencil box,709,0.023329433,mailbag,636,0.01927291,knee pad,615,0.014571244,backpack,414,0.012920625,prayer rug,741,0.011261407,wallet,893,0.011124498,Christmas stocking,496,0.010916743
222,222,Image of Cassette Player,Cassette Player,3484,remote control,761,0.27971622,hard disc,592,0.08779136,switch,844,0.07263359,cassette,481,0.027710056,iPod,605,0.025170187,modem,662,0.014662411,tape player,848,0.011260471,packet,692,0.006211347,radio,754,0.0061466014,screwdriver,784,0.005723957
223,223,Image of Cassette Player,Cassette Player,2405,tape player,848,0.110121265,cash machine,480,0.10182531,CD player,485,0.08470486,cassette player,482,0.08266345,desktop computer,527,0.040678132,radio,754,0.025665043,loudspeaker,632,0.016759695,cassette,481,0.011509304,mailbox,637,0.010599809,printer,742,0.00591537
224,224,Image of Cassette Player,Cassette Player,7500,tape player,848,0.21616232,cassette player,482,0.14994805,CD player,485,0.04487669,cassette,481,0.03754914,radio,754,0.034768388,printer,742,0.0084901275,home theater,598,0.006229936,cash machine,480,0.0042368453,mailbox,637,0.0031784228,loudspeaker,632,0.0025212031
225,225,Image of Cassette Player,Cassette Player,2599,tape player,848,0.17959599,cassette,481,0.17398818,cassette player,482,0.12157858,CD player,485,0.08069413,radio,754,0.04847621,home theater,598,0.0032846536,loudspeaker,632,0.0031491264,envelope,549,0.0015228485,television,851,0.0014821793,digital clock,530,0.0014807001
226,226,Image of Cassette Player,Cassette Player,9460,radio,754,0.1530861,CD player,485,0.1320923,tape player,848,0.099556945,cassette player,482,0.055998355,cassette,481,0.042246927,loudspeaker,632,0.04161738,projector,745,0.012518422,home theater,598,0.009471629,Polaroid camera,732,0.0067302627,analog clock,409,0.0052735303
227,227,Image of Cassette Player,Cassette Player,2858,tape player,848,0.20680724,cassette player,482,0.13758035,CD player,485,0.088891566,desktop computer,527,0.03834756,remote control,761,0.03341571,cellular telephone,487,0.028710755,radio,754,0.016240422,mailbox,637,0.013333239,cassette,481,0.008845792,hand-held computer,590,0.0075248834
228,228,Image of Cassette Player,Cassette Player,2828,tape player,848,0.25089684,CD player,485,0.10083674,cassette player,482,0.10083309,radio,754,0.056961566,cassette,481,0.04155182,home theater,598,0.0077489847,microwave,651,0.0073101744,desktop computer,527,0.006513811,Polaroid camera,732,0.0060223173,loudspeaker,632,0.0054093692
229,229,Image of Cassette Player,Cassette Player,5427,tape player,848,0.107055254,radio,754,0.10054733,CD player,485,0.09300931,cassette player,482,0.06393735,loudspeaker,632,0.055563744,desktop computer,527,0.04448804,home theater,598,0.02169299,cassette,481,0.016259192,printer,742,0.014436029,television,851,0.009268226
230,230,Image of Cassette Player,Cassette Player,5123,CD player,485,0.12258745,tape player,848,0.091548316,radio,754,0.08947473,cassette player,482,0.06091277,cassette,481,0.017816808,loudspeaker,632,0.004596536,modem,662,0.0034254736,digital clock,530,0.0031424162,home theater,598,0.0027065342,desktop computer,527,0.002205748
231,231,Image of Cassette Player,Cassette Player,1381,CD player,485,0.14327651,tape player,848,0.100256,radio,754,0.080942154,television,851,0.060769323,cassette player,482,0.052746497,home theater,598,0.03408954,loudspeaker,632,0.022894254,cash machine,480,0.017414732,entertainment center,548,0.011393273,desktop computer,527,0.011223022
232,232,Image of Cassette Player,Cassette Player,3261,iPod,605,0.07753969,loudspeaker,632,0.06050326,remote control,761,0.045671564,switch,844,0.03876182,modem,662,0.01624483,tape player,848,0.014714579,radio,754,0.011049172,CD player,485,0.01040031,mouse,673,0.009926906,cassette player,482,0.009181172
233,233,Image of Cassette Player,Cassette Player,6567,tape player,848,0.17186728,cassette player,482,0.05421816,wall clock,892,0.04346459,analog clock,409,0.037133478,CD player,485,0.03397539,safe,771,0.028652921,radio,754,0.017806822,entertainment center,548,0.017429631,television,851,0.01541518,combination lock,507,0.015332848
234,234,Image of Cassette Player,Cassette Player,2130,cassette player,482,0.13771226,tape player,848,0.108848184,cassette,481,0.032769915,radio,754,0.032487314,CD player,485,0.027988885,Polaroid camera,732,0.022903329,joystick,613,0.012132989,modem,662,0.010986106,projector,745,0.008763581,hard disc,592,0.007927063
235,235,Image of Cassette Player,Cassette Player,2680,cassette player,482,0.17992209,tape player,848,0.14946173,CD player,485,0.055618398,radio,754,0.0541281,cassette,481,0.037052296,Polaroid camera,732,0.012994068,cash machine,480,0.007415938,loudspeaker,632,0.007396,safe,771,0.006342001,projector,745,0.005704846
236,236,Image of Cassette Player,Cassette Player,4540,tape player,848,0.15351532,carpenter's kit,477,0.07032829,cassette player,482,0.05809714,hard disc,592,0.056834623,screwdriver,784,0.050385997,CD player,485,0.03446402,printer,742,0.025798392,cassette,481,0.025766835,radio,754,0.024935668,remote control,761,0.012592059
237,237,Image of Cassette Player,Cassette Player,3097,cassette player,482,0.2030898,tape player,848,0.20282125,CD player,485,0.07289668,radio,754,0.06053784,cassette,481,0.039102703,printer,742,0.0077162245,digital clock,530,0.0074866316,photocopier,713,0.0057991035,iPod,605,0.004820759,cash machine,480,0.003700648
238,238,Image of Cassette Player,Cassette Player,5676,tape player,848,0.1567963,CD player,485,0.108721904,cassette player,482,0.10557878,radio,754,0.07064607,cassette,481,0.032818746,desktop computer,527,0.021250445,loudspeaker,632,0.007924787,home theater,598,0.0043891645,hard disc,592,0.00413878,television,851,0.0037839836
239,239,Image of Cassette Player,Cassette Player,3849,pillow,721,0.06443546,remote control,761,0.054028045,switch,844,0.046970963,radio,754,0.035572354,tape player,848,0.030595401,hamper,588,0.025066882,cassette player,482,0.017167035,CD player,485,0.014078502,cash machine,480,0.012268054,purse,748,0.012041038
240,240,Image of Cassette Player,Cassette Player,6637,tape player,848,0.25832573,cassette player,482,0.09085247,CD player,485,0.051840108,cash machine,480,0.030006759,radio,754,0.019677056,printer,742,0.018642649,desktop computer,527,0.01512964,cassette,481,0.013588778,loudspeaker,632,0.011140411,digital clock,530,0.008983799
241,241,Image of Cassette Player,Cassette Player,3038,tape player,848,0.12803577,CD player,485,0.10777165,radio,754,0.074373744,cassette player,482,0.07137102,home theater,598,0.03417566,loudspeaker,632,0.0305532,television,851,0.025097081,printer,742,0.023367612,entertainment center,548,0.014637778,cash machine,480,0.012663067
242,242,Image of Cassette Player,Cassette Player,8970,sewing machine,786,0.10932613,radio,754,0.102839366,CD player,485,0.08148973,microwave,651,0.034569558,tape player,848,0.024322642,iPod,605,0.018960556,cassette player,482,0.017461173,loudspeaker,632,0.016510397,safe,771,0.015365466,washer,897,0.012495367
243,243,Image of Cassette Player,Cassette Player,5834,cassette,481,0.23722272,tape player,848,0.14784971,cassette player,482,0.10437197,radio,754,0.018190298,CD player,485,0.017498044,digital clock,530,0.0030255846,loudspeaker,632,0.002632468,hard disc,592,0.0025313287,projector,745,0.0023731752,Polaroid camera,732,0.0023314347
244,244,Image of Cassette Player,Cassette Player,4310,tape player,848,0.21912889,cassette player,482,0.17166907,cassette,481,0.09108607,CD player,485,0.0817496,radio,754,0.054352276,loudspeaker,632,0.0058282334,home theater,598,0.0027911698,digital clock,530,0.0023436523,iPod,605,0.0023111969,desktop computer,527,0.0015920299
245,245,Image of Cassette Player,Cassette Player,9449,tape player,848,0.25068194,cassette player,482,0.1285306,printer,742,0.06403011,cassette,481,0.05083964,photocopier,713,0.016942585,CD player,485,0.013466089,laptop,620,0.0067547914,cash machine,480,0.006302824,hard disc,592,0.005861021,notebook,681,0.0053773653
246,246,Image of Cassette Player,Cassette Player,1340,CD player,485,0.08357449,tape player,848,0.033749245,cassette player,482,0.033712033,radio,754,0.02151565,face powder,551,0.013282153,iPod,605,0.01084112,cellular telephone,487,0.010237121,remote control,761,0.009757299,loudspeaker,632,0.009516672,television,851,0.00762088
247,247,Image of Cassette Player,Cassette Player,7210,tape player,848,0.13310759,printer,742,0.11760305,CD player,485,0.09398321,photocopier,713,0.049953252,modem,662,0.04055355,cash machine,480,0.034472395,cassette player,482,0.02672464,hard disc,592,0.023745498,notebook,681,0.020835364,joystick,613,0.015557917
248,248,Image of Cassette Player,Cassette Player,4842,tape player,848,0.21550748,CD player,485,0.19442639,cassette player,482,0.10617219,cassette,481,0.025583642,radio,754,0.01766344,photocopier,713,0.010675745,desktop computer,527,0.010018498,printer,742,0.007923293,mailbox,637,0.0074986094,hard disc,592,0.0072508254
249,249,Image of Cassette Player,Cassette Player,5026,tape player,848,0.24319749,cassette player,482,0.18562622,cassette,481,0.08792688,CD player,485,0.04714783,radio,754,0.02194927,digital clock,530,0.0037533625,loudspeaker,632,0.0032208662,analog clock,409,0.0019968986,television,851,0.0017876081,Polaroid camera,732,0.0015320377
250,250,Image of Cassette Player,Cassette Player,4188,CD player,485,0.1889061,radio,754,0.120983124,tape player,848,0.11757051,cassette player,482,0.09765994,analog clock,409,0.010716512,cassette,481,0.008187729,digital clock,530,0.00644832,loudspeaker,632,0.005109261,scale,778,0.0018728289,desktop computer,527,0.0018073734
251,251,Image of Cassette Player,Cassette Player,3867,tape player,848,0.2522267,cassette player,482,0.20484485,cassette,481,0.08475567,radio,754,0.017545177,loudspeaker,632,0.013557114,CD player,485,0.010286996,digital clock,530,0.0027646339,cash machine,480,0.0023029926,rule,769,0.0021392773,analog clock,409,0.0014259536
252,252,Image of Cassette Player,Cassette Player,9760,Polaroid camera,732,0.2897349,tape player,848,0.03808439,cassette,481,0.02995816,radio,754,0.024988942,CD player,485,0.020143839,cassette player,482,0.01794005,switch,844,0.012037413,washer,897,0.008342433,reflex camera,759,0.0072631934,oscilloscope,688,0.007027385
253,253,Image of Cassette Player,Cassette Player,2079,cassette,481,0.27445522,tape player,848,0.17389326,cassette player,482,0.17307585,CD player,485,0.016954165,modem,662,0.010563986,cash machine,480,0.009030099,mailbox,637,0.007009027,hard disc,592,0.003871107,radio,754,0.0032297934,printer,742,0.0026052874
254,254,Image of Cassette Player,Cassette Player,2023,cassette player,482,0.14291759,tape player,848,0.09824348,radio,754,0.07029004,CD player,485,0.03858096,microwave,651,0.03828925,cassette,481,0.023936344,digital clock,530,0.01582221,Polaroid camera,732,0.014744482,analog clock,409,0.005759082,reflex camera,759,0.004505404
255,255,Image of Cassette Player,Cassette Player,1351,cash machine,480,0.1727768,desktop computer,527,0.048167773,tape player,848,0.03848556,mailbox,637,0.032459125,printer,742,0.028733328,cassette player,482,0.019557107,CD player,485,0.017083738,cellular telephone,487,0.014581929,iPod,605,0.013218776,notebook,681,0.011044969
256,256,Image of Cassette Player,Cassette Player,3562,tape player,848,0.11601587,cassette player,482,0.083236836,cassette,481,0.071543396,printer,742,0.048389412,CD player,485,0.037410133,Polaroid camera,732,0.030329471,stole,824,0.027043102,hard disc,592,0.0262917,space heater,811,0.020955423,desktop computer,527,0.015041593
257,257,Image of Cassette Player,Cassette Player,5771,tape player,848,0.0745248,hand-held computer,590,0.06921845,radio,754,0.046867605,cassette,481,0.045994956,web site,916,0.03407466,cassette player,482,0.02703783,desktop computer,527,0.025934666,microwave,651,0.0197628,remote control,761,0.018950004,digital clock,530,0.014247285
258,258,Image of Cassette Player,Cassette Player,5209,tape player,848,0.14603199,cassette player,482,0.11733228,radio,754,0.09985354,CD player,485,0.062457316,loudspeaker,632,0.014163759,mailbox,637,0.011397674,cassette,481,0.011080853,Polaroid camera,732,0.009478993,desktop computer,527,0.008419783,digital clock,530,0.006743261
259,259,Image of Cassette Player,Cassette Player,7114,tape player,848,0.15733318,cassette player,482,0.14893079,cassette,481,0.09011096,CD player,485,0.061909065,radio,754,0.0485555,Polaroid camera,732,0.011856661,loudspeaker,632,0.005203026,iPod,605,0.004788456,television,851,0.003801442,modem,662,0.0035026772
260,260,Image of Cassette Player,Cassette Player,9573,CD player,485,0.2020533,tape player,848,0.15428653,cassette player,482,0.14467226,radio,754,0.046872605,cassette,481,0.028475652,printer,742,0.010544744,Polaroid camera,732,0.005866553,digital clock,530,0.0051023606,loudspeaker,632,0.004856565,cash machine,480,0.004839512
261,261,Image of Cassette Player,Cassette Player,2423,CD player,485,0.20929407,tape player,848,0.14919136,modem,662,0.07778268,cassette player,482,0.054929253,cassette,481,0.02953966,switch,844,0.02288672,safe,771,0.019815968,cash machine,480,0.018224364,hard disc,592,0.013540778,radio,754,0.01033068
262,262,Image of Cassette Player,Cassette Player,8651,Polaroid camera,732,0.04391168,space heater,811,0.039758563,radio,754,0.031211646,iPod,605,0.028820911,hard disc,592,0.021385007,tape player,848,0.02068172,projector,745,0.017733123,cassette player,482,0.01759191,cellular telephone,487,0.016172051,modem,662,0.014684922
263,263,Image of Cassette Player,Cassette Player,8485,microwave,651,0.11100467,radio,754,0.082310066,oscilloscope,688,0.063394934,tape player,848,0.0435096,cassette player,482,0.035466537,CD player,485,0.0304435,screen,782,0.017540658,rotisserie,766,0.013958976,hand-held computer,590,0.0077533037,cash machine,480,0.0077295885
264,264,Image of Cassette Player,Cassette Player,6685,tape player,848,0.269658,cassette player,482,0.13751934,cassette,481,0.109101355,CD player,485,0.04929291,Polaroid camera,732,0.020178488,switch,844,0.0084965825,space heater,811,0.0067921258,radio,754,0.005957139,safe,771,0.004830519,loudspeaker,632,0.003691988
265,265,Image of Cassette Player,Cassette Player,6576,tape player,848,0.14224452,Polaroid camera,732,0.119338185,cassette player,482,0.058390647,CD player,485,0.028872954,cassette,481,0.0120365955,radio,754,0.011451724,reflex camera,759,0.011367294,television,851,0.00962513,desktop computer,527,0.00949842,carton,478,0.00804314
266,266,Image of Cassette Player,Cassette Player,4649,tape player,848,0.1913076,cassette player,482,0.083371,CD player,485,0.063478135,printer,742,0.037923582,radio,754,0.035018016,space heater,811,0.029011318,microwave,651,0.019091414,cassette,481,0.017460076,switch,844,0.013062715,mailbox,637,0.008765605
267,267,Image of Cassette Player,Cassette Player,6258,CD player,485,0.37080473,radio,754,0.13609089,tape player,848,0.044466022,cassette player,482,0.03966546,cassette,481,0.010334833,dishwasher,534,0.005068984,digital clock,530,0.0036011846,web site,916,0.002299163,oscilloscope,688,0.0021701886,loudspeaker,632,0.0019286436
268,268,Image of Cassette Player,Cassette Player,4076,tape player,848,0.19841084,cassette player,482,0.13675988,cassette,481,0.067016624,CD player,485,0.059035484,radio,754,0.0159518,Polaroid camera,732,0.014569693,printer,742,0.012172557,photocopier,713,0.00791132,cash machine,480,0.0066580484,desktop computer,527,0.0052192
269,269,Image of Cassette Player,Cassette Player,2358,tape player,848,0.22710994,cassette player,482,0.12826452,cassette,481,0.031534355,CD player,485,0.029391734,cash machine,480,0.012963961,desktop computer,527,0.00911175,loudspeaker,632,0.008535933,hard disc,592,0.008217583,radio,754,0.0077421237,mailbox,637,0.0072761066
270,270,Image of Cassette Player,Cassette Player,6617,tape player,848,0.25374147,cassette player,482,0.23519151,cassette,481,0.044712942,CD player,485,0.0140246395,radio,754,0.007469035,joystick,613,0.0069248565,stopwatch,826,0.0066276146,hard disc,592,0.005043123,Polaroid camera,732,0.0043858234,ocarina,684,0.0043656677
271,271,Image of Cassette Player,Cassette Player,4830,CD player,485,0.30427057,tape player,848,0.109234884,cassette player,482,0.0820484,radio,754,0.06568231,cassette,481,0.023515873,digital clock,530,0.006976837,microwave,651,0.0054433774,loudspeaker,632,0.0032377788,modem,662,0.003134227,home theater,598,0.0031265367
272,272,Image of Cassette Player,Cassette Player,2841,modem,662,0.20566967,CD player,485,0.15912038,radio,754,0.0757116,loudspeaker,632,0.047702365,tape player,848,0.039918482,dishwasher,534,0.03511914,cassette player,482,0.014193915,hard disc,592,0.008758594,digital clock,530,0.0066375504,safe,771,0.0054466827
273,273,Image of Cassette Player,Cassette Player,5392,CD player,485,0.28597116,tape player,848,0.17499366,cassette player,482,0.091178656,radio,754,0.04479271,cash machine,480,0.0322209,cassette,481,0.012872342,switch,844,0.0069285375,digital clock,530,0.0067735263,oscilloscope,688,0.0052461294,printer,742,0.0050178897
274,274,Image of Cassette Player,Cassette Player,7263,switch,844,0.08680498,iPod,605,0.08108266,loupe,633,0.024474664,CD player,485,0.014191643,cassette,481,0.01269237,face powder,551,0.012335195,loudspeaker,632,0.011957565,digital clock,530,0.008692787,puck,746,0.008402525,magnetic compass,635,0.008243042
275,275,Image of Cassette Player,Cassette Player,6863,tape player,848,0.12936182,CD player,485,0.09716016,radio,754,0.079788655,cassette player,482,0.061323892,desktop computer,527,0.030240314,loudspeaker,632,0.027817918,television,851,0.018527726,iPod,605,0.018471796,cassette,481,0.016643306,home theater,598,0.0131257735
